nct_id,nct_id2,models,term,estimate,std.error,statistic,p.value
NCT00976937,NCT00976937,f8,arm_f_2_Lixisenatide:sex,-0.169,0.255,-0.664,0.5074
NCT00976937,NCT00976937,f8,value_1:arm_f_2_Lixisenatide,-0.058,0.13,-0.447,0.6551
NCT00866658,NCT00866658,f8,(Intercept),2.212,1.162,1.904,0.05786
NCT00866658,NCT00866658,f8,value_1,0.787,0.115,6.822,4.911e-11
NCT00866658,NCT00866658,f8,age10,-0.08,0.086,-0.934,0.3509
NCT00866658,NCT00866658,f8,arm_f_2_Lixisenatide 2-step titration,3.665,1.694,2.163,0.03129
NCT00866658,NCT00866658,f8,sex,0.042,0.173,0.242,0.8088
NCT00866658,NCT00866658,f8,age10:arm_f_2_Lixisenatide 2-step titration,-0.134,0.122,-1.095,0.2746
NCT00866658,NCT00866658,f8,arm_f_2_Lixisenatide 2-step titration:sex,0.046,0.247,0.184,0.854
NCT00866658,NCT00866658,f8,value_1:arm_f_2_Lixisenatide 2-step titration,-0.435,0.166,-2.62,0.009231
NCT01169779,NCT01169779,f8,(Intercept),3.855,0.848,4.547,7.309e-6
NCT01169779,NCT01169779,f8,value_1,0.503,0.097,5.205,3.169e-7
NCT01169779,NCT01169779,f8,age10,-0.093,0.064,-1.463,0.1444
NCT01169779,NCT01169779,f8,arm_f_2_Lixisenatide,-2.394,1.171,-2.044,0.04162
NCT01169779,NCT01169779,f8,sex,-0.069,0.134,-0.512,0.6093
NCT01169779,NCT01169779,f8,age10:arm_f_2_Lixisenatide,0.169,0.091,1.861,0.06351
NCT01169779,NCT01169779,f8,arm_f_2_Lixisenatide:sex,-0.231,0.19,-1.219,0.2235
NCT01169779,NCT01169779,f8,value_1:arm_f_2_Lixisenatide,0.166,0.128,1.301,0.1942
NCT01632163,NCT01632163,f8,(Intercept),4.727,1.103,4.285,2.635e-5
NCT01632163,NCT01632163,f8,value_1,0.3,0.108,2.768,0.006082
NCT01632163,NCT01632163,f8,age10,0.158,0.106,1.498,0.1355
NCT01632163,NCT01632163,f8,arm_f_2_Lixisenatide,0.211,1.585,0.133,0.894
NCT01632163,NCT01632163,f8,sex,-0.323,0.198,-1.631,0.1041
NCT01632163,NCT01632163,f8,age10:arm_f_2_Lixisenatide,-0.098,0.148,-0.665,0.5068
NCT01632163,NCT01632163,f8,arm_f_2_Lixisenatide:sex,0.445,0.28,1.593,0.1125
NCT01632163,NCT01632163,f8,value_1:arm_f_2_Lixisenatide,-0.041,0.161,-0.256,0.798
NCT01798706,NCT01798706,f8,(Intercept),0.686,1.597,0.43,0.6678
NCT01798706,NCT01798706,f8,value_1,0.678,0.099,6.837,4.165e-11
NCT01798706,NCT01798706,f8,age10,0.24,0.18,1.33,0.1844
NCT01798706,NCT01798706,f8,arm_f_2_Lixisenatide,1.059,2.117,0.5,0.6172
NCT01798706,NCT01798706,f8,sex,0.089,0.136,0.652,0.5148
NCT01798706,NCT01798706,f8,age10:arm_f_2_Lixisenatide,-0.226,0.252,-0.895,0.3715
NCT01798706,NCT01798706,f8,arm_f_2_Lixisenatide:sex,-0.091,0.194,-0.469,0.6395
NCT01798706,NCT01798706,f8,value_1:arm_f_2_Lixisenatide,0.009,0.137,0.062,0.9504
NCT00712673,NCT00712673,f8,(Intercept),6.061,0.908,6.678,5.089e-11
NCT00712673,NCT00712673,f8,value_1,0.299,0.089,3.339,8.876e-4
NCT00712673,NCT00712673,f8,age10,-0.138,0.083,-1.67,0.09544
NCT00712673,NCT00712673,f8,arm_f_2_Lixisenatide evening,-1.9,1.174,-1.619,0.106
NCT00712673,NCT00712673,f8,arm_f_2_Lixisenatide morning,-0.247,1.202,-0.205,0.8374
NCT00712673,NCT00712673,f8,sex,-0.232,0.155,-1.499,0.1344
NCT00712673,NCT00712673,f8,age10:arm_f_2_Lixisenatide evening,0.068,0.103,0.655,0.5127
NCT00712673,NCT00712673,f8,age10:arm_f_2_Lixisenatide morning,-0.131,0.109,-1.212,0.226
NCT00712673,NCT00712673,f8,arm_f_2_Lixisenatide evening:sex,0.038,0.2,0.19,0.8492
NCT00712673,NCT00712673,f8,arm_f_2_Lixisenatide morning:sex,0.279,0.202,1.377,0.1689
NCT00712673,NCT00712673,f8,value_1:arm_f_2_Lixisenatide evening,0.172,0.116,1.486,0.1377
NCT00712673,NCT00712673,f8,value_1:arm_f_2_Lixisenatide morning,0.079,0.118,0.668,0.5041
NCT00713830,NCT00713830,f8,(Intercept),3.792,0.743,5.104,4.114e-7
NCT00713830,NCT00713830,f8,value_1,0.578,0.072,7.976,4.887e-15
NCT00713830,NCT00713830,f8,age10,-0.093,0.058,-1.588,0.1126
NCT00713830,NCT00713830,f8,arm_f_2_Lixisenatide,1.888,0.905,2.085,0.03733
NCT00713830,NCT00713830,f8,sex,-0.07,0.116,-0.606,0.5445
NCT00713830,NCT00713830,f8,age10:arm_f_2_Lixisenatide,-0.122,0.072,-1.69,0.09147
NCT00713830,NCT00713830,f8,arm_f_2_Lixisenatide:sex,0.047,0.142,0.333,0.7392
NCT00713830,NCT00713830,f8,value_1:arm_f_2_Lixisenatide,-0.201,0.088,-2.276,0.02308
NCT00715624,NCT00715624,f8,(Intercept),4.89,1.276,3.832,1.437e-4
NCT00715624,NCT00715624,f8,value_1,0.578,0.117,4.926,1.151e-6
NCT00715624,NCT00715624,f8,age10,-0.292,0.097,-2.991,0.002918
NCT00715624,NCT00715624,f8,arm_f_2_Lixisenatide,-2.79,1.529,-1.825,0.06867
NCT00715624,NCT00715624,f8,sex,0.058,0.183,0.319,0.7502
NCT00715624,NCT00715624,f8,age10:arm_f_2_Lixisenatide,0.238,0.12,1.982,0.048
NCT00715624,NCT00715624,f8,arm_f_2_Lixisenatide:sex,-0.071,0.225,-0.314,0.754
NCT00715624,NCT00715624,f8,value_1:arm_f_2_Lixisenatide,0.15,0.142,1.055,0.2919
NCT00763815,NCT00763815,f8,(Intercept),6.903,1.04,6.64,8.557e-11
NCT00763815,NCT00763815,f8,value_1,0.181,0.101,1.779,0.07592
NCT00763815,NCT00763815,f8,age10,-0.155,0.089,-1.747,0.08125
NCT00763815,NCT00763815,f8,arm_f_2_Lixisenatide,-0.429,1.275,-0.337,0.7365
NCT00763815,NCT00763815,f8,sex,-0.041,0.164,-0.252,0.8015
NCT00763815,NCT00763815,f8,age10:arm_f_2_Lixisenatide,0.011,0.108,0.097,0.9226
NCT00763815,NCT00763815,f8,arm_f_2_Lixisenatide:sex,0.047,0.201,0.236,0.8135
NCT00763815,NCT00763815,f8,value_1:arm_f_2_Lixisenatide,0.001,0.124,0.011,0.9916
NCT00688701,NCT00688701,f8,(Intercept),2.831,1.038,2.728,0.006685
NCT00688701,NCT00688701,f8,value_1,0.623,0.105,5.936,7.041e-9
NCT00688701,NCT00688701,f8,age10,-0.001,0.086,-0.017,0.9862
NCT00688701,NCT00688701,f8,arm_f_2_Lixisenatide 1-step titration,-0.356,1.511,-0.235,0.8141
NCT00688701,NCT00688701,f8,arm_f_2_Lixisenatide 2-step titration,-1.741,1.504,-1.158,0.2477
NCT00688701,NCT00688701,f8,sex,-0.187,0.187,-0.998,0.319
NCT00688701,NCT00688701,f8,age10:arm_f_2_Lixisenatide 1-step titration,-0.005,0.123,-0.042,0.9669
NCT00688701,NCT00688701,f8,age10:arm_f_2_Lixisenatide 2-step titration,0.02,0.131,0.15,0.8812
NCT00688701,NCT00688701,f8,arm_f_2_Lixisenatide 1-step titration:sex,0.018,0.265,0.066,0.9473
NCT00688701,NCT00688701,f8,arm_f_2_Lixisenatide 2-step titration:sex,-0.016,0.265,-0.06,0.9521
NCT00688701,NCT00688701,f8,value_1:arm_f_2_Lixisenatide 1-step titration,-0.038,0.154,-0.246,0.8058
NCT00688701,NCT00688701,f8,value_1:arm_f_2_Lixisenatide 2-step titration,0.137,0.149,0.922,0.3571
NCT00707031,NCT00707031,f8,(Intercept),3.702,0.677,5.47,6.52e-8
NCT00707031,NCT00707031,f8,value_1,0.441,0.069,6.428,2.572e-10
NCT00707031,NCT00707031,f8,age10,-0.043,0.051,-0.84,0.4013
NCT00707031,NCT00707031,f8,arm_f_2_Lixisenatide QD,0.623,0.943,0.66,0.5093
NCT00707031,NCT00707031,f8,sex,0.09,0.106,0.848,0.3967
NCT00707031,NCT00707031,f8,age10:arm_f_2_Lixisenatide QD,-0.145,0.076,-1.893,0.05882
NCT00707031,NCT00707031,f8,arm_f_2_Lixisenatide QD:sex,-0.212,0.148,-1.429,0.1535
NCT00707031,NCT00707031,f8,value_1:arm_f_2_Lixisenatide QD,0.079,0.095,0.836,0.4034
NCT01648582,NCT01648582,f8,(Intercept),4.517,0.649,6.955,7.573e-12
NCT01648582,NCT01648582,f8,value_1,0.459,0.061,7.545,1.294e-13
NCT01648582,NCT01648582,f8,age10,-0.13,0.067,-1.93,0.05396
NCT01648582,NCT01648582,f8,arm_f_2_Dulaglutide 0.75,-2.49,0.889,-2.802,0.005211
NCT01648582,NCT01648582,f8,arm_f_2_Dulaglutide 1.5,-1.045,0.886,-1.179,0.2387
NCT01648582,NCT01648582,f8,sex,-0.151,0.126,-1.195,0.2323
NCT01648582,NCT01648582,f8,age10:arm_f_2_Dulaglutide 0.75,0.048,0.092,0.518,0.6049
NCT01648582,NCT01648582,f8,age10:arm_f_2_Dulaglutide 1.5,0.088,0.095,0.931,0.3523
NCT01648582,NCT01648582,f8,arm_f_2_Dulaglutide 0.75:sex,0.064,0.18,0.357,0.7214
NCT01648582,NCT01648582,f8,arm_f_2_Dulaglutide 1.5:sex,-0.069,0.179,-0.386,0.6996
NCT01648582,NCT01648582,f8,value_1:arm_f_2_Dulaglutide 0.75,0.242,0.085,2.855,0.004423
NCT01648582,NCT01648582,f8,value_1:arm_f_2_Dulaglutide 1.5,0.006,0.081,0.079,0.9372
NCT01558271,NCT01558271,f8,(Intercept),0.158,1.183,0.134,0.8937
NCT01558271,NCT01558271,f8,value_1,0.854,0.11,7.765,4.966e-14
NCT01558271,NCT01558271,f8,age10,0.214,0.109,1.965,0.05003
NCT01558271,NCT01558271,f8,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,2.756,1.295,2.128,0.03386
NCT01558271,NCT01558271,f8,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",3.385,1.385,2.445,0.01484
NCT01558271,NCT01558271,f8,sex,-0.126,0.219,-0.576,0.5649
NCT01558271,NCT01558271,f8,age10:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.342,0.119,-2.882,0.004124
NCT01558271,NCT01558271,f8,"age10:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.329,0.125,-2.63,0.008809
NCT01558271,NCT01558271,f8,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open:sex,0.247,0.247,1,0.318
NCT01558271,NCT01558271,f8,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining:sex",0.45,0.276,1.632,0.1034
NCT01558271,NCT01558271,f8,value_1:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.312,0.125,-2.503,0.01266
NCT01558271,NCT01558271,f8,"value_1:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.403,0.131,-3.072,0.002249
NCT02750410,NCT02750410,f8,(Intercept),-0.238,1.565,-0.152,0.8792
NCT02750410,NCT02750410,f8,value_1,0.9,0.153,5.896,2.346e-8
NCT02750410,NCT02750410,f8,age10,0.067,0.11,0.614,0.5405
NCT02750410,NCT02750410,f8,arm_f_2_Dula,3.159,1.794,1.761,0.08033
NCT02750410,NCT02750410,f8,sex,-0.109,0.229,-0.476,0.6351
NCT02750410,NCT02750410,f8,age10:arm_f_2_Dula,-0.057,0.127,-0.448,0.6549
NCT02750410,NCT02750410,f8,arm_f_2_Dula:sex,0.167,0.267,0.625,0.5332
NCT02750410,NCT02750410,f8,value_1:arm_f_2_Dula,-0.38,0.177,-2.151,0.03309
NCT01768559,NCT01768559,f8,(Intercept),3.779,0.438,8.635,2.721e-17
NCT01768559,NCT01768559,f8,value_1,0.415,0.05,8.262,5.188e-16
NCT01768559,NCT01768559,f8,age10,0.023,0.033,0.684,0.4941
NCT01768559,NCT01768559,f8,arm_f_2_Lixisenatide,0.051,0.776,0.066,0.9473
NCT01768559,NCT01768559,f8,sex,-0.085,0.06,-1.412,0.1583
NCT01768559,NCT01768559,f8,age10:arm_f_2_Lixisenatide,-0.082,0.06,-1.365,0.1726
NCT01768559,NCT01768559,f8,arm_f_2_Lixisenatide:sex,0.008,0.104,0.075,0.94
NCT01768559,NCT01768559,f8,value_1:arm_f_2_Lixisenatide,0.067,0.092,0.725,0.4685
NCT00975286,NCT00975286,f8,(Intercept),3.335,0.825,4.041,6.336e-5
NCT00975286,NCT00975286,f8,value_1,0.59,0.096,6.14,1.931e-9
NCT00975286,NCT00975286,f8,age10,-0.108,0.052,-2.074,0.03871
NCT00975286,NCT00975286,f8,arm_f_2_GLP1 PLUS INSULIN BASAL,-0.019,1.142,-0.017,0.9864
NCT00975286,NCT00975286,f8,sex,0.16,0.103,1.557,0.1202
NCT00975286,NCT00975286,f8,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.034,0.076,-0.442,0.6586
NCT00975286,NCT00975286,f8,arm_f_2_GLP1 PLUS INSULIN BASAL:sex,-0.084,0.147,-0.569,0.5695
NCT00975286,NCT00975286,f8,value_1:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.008,0.135,-0.06,0.9525
NCT01632007,NCT01632007,f8,(Intercept),1.669,1.362,1.226,0.2215
NCT01632007,NCT01632007,f8,value_1,0.909,0.126,7.22,7.312e-12
NCT01632007,NCT01632007,f8,age10,-0.104,0.118,-0.881,0.3792
NCT01632007,NCT01632007,f8,arm_f_2_Alogliptin,-0.562,1.702,-0.33,0.7414
NCT01632007,NCT01632007,f8,arm_f_2_Trelagliptin,0.397,1.6,0.248,0.8045
NCT01632007,NCT01632007,f8,sex,0.022,0.305,0.072,0.943
NCT01632007,NCT01632007,f8,age10:arm_f_2_Alogliptin,0.066,0.141,0.47,0.6388
NCT01632007,NCT01632007,f8,age10:arm_f_2_Trelagliptin,0.024,0.135,0.179,0.8579
NCT01632007,NCT01632007,f8,arm_f_2_Alogliptin:sex,-0.113,0.351,-0.321,0.7485
NCT01632007,NCT01632007,f8,arm_f_2_Trelagliptin:sex,-0.048,0.346,-0.139,0.8898
NCT01632007,NCT01632007,f8,value_1:arm_f_2_Alogliptin,-0.06,0.157,-0.382,0.703
NCT01632007,NCT01632007,f8,value_1:arm_f_2_Trelagliptin,-0.142,0.157,-0.905,0.3662
NCT01619059,NCT01619059,f8,(Intercept),1.258,0.61,2.063,0.04004
NCT01619059,NCT01619059,f8,value_1,0.802,0.062,12.907,1.84e-30
NCT01619059,NCT01619059,f8,age10,-0.003,0.064,-0.043,0.9656
NCT01619059,NCT01619059,f8,arm_f_2_SAXA PLUS DAPA PLUS MET,0.568,0.891,0.637,0.5244
NCT01619059,NCT01619059,f8,sex,0.147,0.113,1.299,0.1951
NCT01619059,NCT01619059,f8,age10:arm_f_2_SAXA PLUS DAPA PLUS MET,0.002,0.087,0.023,0.9817
NCT01619059,NCT01619059,f8,arm_f_2_SAXA PLUS DAPA PLUS MET:sex,-0.161,0.162,-0.993,0.3216
NCT01619059,NCT01619059,f8,value_1:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.108,0.092,-1.176,0.2407
