trials,outcome,nct_id,models,term,estimate,std.error,outcome_method
41,hba1c,NCT01106690,b1,sex:arm_f_2_uaa10582,2.858,1.548,baseline
41,hba1c,NCT01106690,b1,sex:arm_f_2_uaa10583,3.931,1.546,baseline
41,hba1c,NCT01106690,b1,age10:arm_f_2_uaa10582,0.419,0.202,baseline
41,hba1c,NCT01106690,b1,age10:arm_f_2_uaa10583,0.514,0.222,baseline
41,hba1c,NCT01106690,b1,sex:age10:arm_f_2_uaa10582,-0.513,0.266,baseline
41,hba1c,NCT01106690,b1,sex:age10:arm_f_2_uaa10583,-0.629,0.269,baseline
41,hba1c,NCT01137812,b1,(Intercept),8.371,0.437,baseline
41,hba1c,NCT01137812,b1,sex,0.885,0.578,baseline
41,hba1c,NCT01137812,b1,age10,-0.048,0.076,baseline
41,hba1c,NCT01137812,b1,arm_f_2_uaa10614,0.43,0.581,baseline
41,hba1c,NCT01137812,b1,sex:age10,-0.145,0.101,baseline
41,hba1c,NCT01137812,b1,sex:arm_f_2_uaa10614,-0.553,0.802,baseline
41,hba1c,NCT01137812,b1,age10:arm_f_2_uaa10614,-0.093,0.101,baseline
41,hba1c,NCT01137812,b1,sex:age10:arm_f_2_uaa10614,0.119,0.14,baseline
41,hba1c,NCT01381900,b1,(Intercept),8.593,0.436,baseline
41,hba1c,NCT01381900,b1,sex,-0.93,0.562,baseline
41,hba1c,NCT01381900,b1,age10,-0.131,0.087,baseline
41,hba1c,NCT01381900,b1,arm_f_2_uaa10741,-0.424,0.657,baseline
41,hba1c,NCT01381900,b1,arm_f_2_uaa10742,-1.105,0.657,baseline
41,hba1c,NCT01381900,b1,sex:age10,0.184,0.112,baseline
41,hba1c,NCT01381900,b1,sex:arm_f_2_uaa10741,0.877,0.85,baseline
41,hba1c,NCT01381900,b1,sex:arm_f_2_uaa10742,2.204,0.823,baseline
41,hba1c,NCT01381900,b1,age10:arm_f_2_uaa10741,0.084,0.13,baseline
41,hba1c,NCT01381900,b1,age10:arm_f_2_uaa10742,0.221,0.129,baseline
41,hba1c,NCT01381900,b1,sex:age10:arm_f_2_uaa10741,-0.161,0.169,baseline
41,hba1c,NCT01381900,b1,sex:age10:arm_f_2_uaa10742,-0.44,0.163,baseline
41,hba1c,NCT01809327,b1,(Intercept),9.553,0.575,baseline
41,hba1c,NCT01809327,b1,sex,-0.266,0.809,baseline
41,hba1c,NCT01809327,b1,age10,-0.171,0.106,baseline
41,hba1c,NCT01809327,b1,arm_f_2_uaa10933,-0.938,0.744,baseline
41,hba1c,NCT01809327,b1,arm_f_2_uaa10934,0.407,0.866,baseline
41,hba1c,NCT01809327,b1,arm_f_2_uaa10935,-0.682,0.795,baseline
41,hba1c,NCT01809327,b1,arm_f_2_uaa10936,0.998,0.823,baseline
41,hba1c,NCT01809327,b1,sex:age10,0.114,0.153,baseline
41,hba1c,NCT01809327,b1,sex:arm_f_2_uaa10933,0.45,1.103,baseline
41,hba1c,NCT01809327,b1,sex:arm_f_2_uaa10934,0.105,1.189,baseline
41,hba1c,NCT01809327,b1,sex:arm_f_2_uaa10935,0.165,1.187,baseline
41,hba1c,NCT01809327,b1,sex:arm_f_2_uaa10936,-0.692,1.15,baseline
41,hba1c,NCT01809327,b1,age10:arm_f_2_uaa10933,0.204,0.139,baseline
41,hba1c,NCT01809327,b1,age10:arm_f_2_uaa10934,-0.059,0.158,baseline
41,hba1c,NCT01809327,b1,age10:arm_f_2_uaa10935,0.165,0.148,baseline
41,hba1c,NCT01809327,b1,age10:arm_f_2_uaa10936,-0.155,0.151,baseline
41,hba1c,NCT01809327,b1,sex:age10:arm_f_2_uaa10933,-0.153,0.21,baseline
41,hba1c,NCT01809327,b1,sex:age10:arm_f_2_uaa10934,-0.07,0.222,baseline
41,hba1c,NCT01809327,b1,sex:age10:arm_f_2_uaa10935,-0.106,0.228,baseline
41,hba1c,NCT01809327,b1,sex:age10:arm_f_2_uaa10936,0.099,0.216,baseline
41,hba1c,NCT01989754,b1,(Intercept),9.226,0.215,baseline
41,hba1c,NCT01989754,b1,sex,-0.114,0.271,baseline
41,hba1c,NCT01989754,b1,age10,-0.144,0.034,baseline
41,hba1c,NCT01989754,b1,arm_f_2_uaa10994,0.385,0.303,baseline
41,hba1c,NCT01989754,b1,sex:age10,0.01,0.043,baseline
41,hba1c,NCT01989754,b1,sex:arm_f_2_uaa10994,-0.315,0.381,baseline
41,hba1c,NCT01989754,b1,age10:arm_f_2_uaa10994,-0.051,0.048,baseline
41,hba1c,NCT01989754,b1,sex:age10:arm_f_2_uaa10994,0.038,0.061,baseline
41,hba1c,NCT02025907,b1,(Intercept),9.486,0.68,baseline
41,hba1c,NCT02025907,b1,sex,-1.189,0.933,baseline
41,hba1c,NCT02025907,b1,age10,-0.181,0.116,baseline
41,hba1c,NCT02025907,b1,arm_f_2_uaa11013,-0.884,1.075,baseline
41,hba1c,NCT02025907,b1,sex:age10,0.195,0.161,baseline
41,hba1c,NCT02025907,b1,sex:arm_f_2_uaa11013,2.01,1.395,baseline
41,hba1c,NCT02025907,b1,age10:arm_f_2_uaa11013,0.159,0.187,baseline
41,hba1c,NCT02025907,b1,sex:age10:arm_f_2_uaa11013,-0.331,0.242,baseline
41,hba1c,NCT02065791,b1,(Intercept),9.094,0.271,baseline
41,hba1c,NCT02065791,b1,sex,-0.144,0.331,baseline
41,hba1c,NCT02065791,b1,age10,-0.106,0.048,baseline
41,hba1c,NCT02065791,b1,arm_f_2_uaa11038,0.467,0.376,baseline
41,hba1c,NCT02065791,b1,sex:age10,-0.04,0.058,baseline
41,hba1c,NCT02065791,b1,sex:arm_f_2_uaa11038,-0.547,0.464,baseline
41,hba1c,NCT02065791,b1,age10:arm_f_2_uaa11038,-0.087,0.066,baseline
41,hba1c,NCT02065791,b1,sex:age10:arm_f_2_uaa11038,0.105,0.082,baseline
41,hba1c,NCT00819091,b1,(Intercept),9.422,0.758,baseline
41,hba1c,NCT00819091,b1,sex,-1.375,1.001,baseline
41,hba1c,NCT00819091,b1,age10,-0.131,0.133,baseline
41,hba1c,NCT00819091,b1,arm_f_2_Linagliptin,0.552,0.958,baseline
41,hba1c,NCT00819091,b1,sex:age10,0.221,0.176,baseline
41,hba1c,NCT00819091,b1,sex:arm_f_2_Linagliptin,0.464,1.26,baseline
41,hba1c,NCT00819091,b1,age10:arm_f_2_Linagliptin,-0.114,0.167,baseline
41,hba1c,NCT00819091,b1,sex:age10:arm_f_2_Linagliptin,-0.051,0.219,baseline
41,hba1c,NCT00800683,b1,(Intercept),9.085,1.566,baseline
41,hba1c,NCT00800683,b1,sex,0.367,1.852,baseline
41,hba1c,NCT00800683,b1,age10,-0.132,0.232,baseline
41,hba1c,NCT00800683,b1,arm_f_2_Placebo,1.653,1.886,baseline
41,hba1c,NCT00800683,b1,sex:age10,-0.054,0.278,baseline
41,hba1c,NCT00800683,b1,sex:arm_f_2_Placebo,-2.242,2.321,baseline
41,hba1c,NCT00800683,b1,age10:arm_f_2_Placebo,-0.212,0.283,baseline
41,hba1c,NCT00800683,b1,sex:age10:arm_f_2_Placebo,0.264,0.352,baseline
41,hba1c,NCT00740051,b1,(Intercept),9.415,0.778,baseline
41,hba1c,NCT00740051,b1,sex,-0.608,1.311,baseline
41,hba1c,NCT00740051,b1,age10,-0.227,0.135,baseline
41,hba1c,NCT00740051,b1,arm_f_2_Linagliptin,-0.267,0.92,baseline
41,hba1c,NCT00740051,b1,sex:age10,0.085,0.228,baseline
41,hba1c,NCT00740051,b1,sex:arm_f_2_Linagliptin,-1.352,1.574,baseline
41,hba1c,NCT00740051,b1,age10:arm_f_2_Linagliptin,0.041,0.159,baseline
41,hba1c,NCT00740051,b1,sex:age10:arm_f_2_Linagliptin,0.275,0.275,baseline
41,hba1c,NCT00996658,b1,(Intercept),9.156,0.884,baseline
41,hba1c,NCT00996658,b1,sex,-1.086,1.187,baseline
41,hba1c,NCT00996658,b1,age10,-0.117,0.163,baseline
41,hba1c,NCT00996658,b1,arm_f_2_Linagliptin,-1.155,0.988,baseline
41,hba1c,NCT00996658,b1,sex:age10,0.181,0.214,baseline
41,hba1c,NCT00996658,b1,sex:arm_f_2_Linagliptin,2.093,1.375,baseline
41,hba1c,NCT00996658,b1,age10:arm_f_2_Linagliptin,0.193,0.182,baseline
41,hba1c,NCT00996658,b1,sex:age10:arm_f_2_Linagliptin,-0.377,0.25,baseline
41,hba1c,NCT01084005,b1,(Intercept),5.119,2.723,baseline
41,hba1c,NCT01084005,b1,sex,4.982,3.288,baseline
41,hba1c,NCT01084005,b1,age10,0.316,0.366,baseline
41,hba1c,NCT01084005,b1,arm_f_2_Linagliptin,5.289,3.317,baseline
41,hba1c,NCT01084005,b1,sex:age10,-0.615,0.44,baseline
41,hba1c,NCT01084005,b1,sex:arm_f_2_Linagliptin,-8.05,4.015,baseline
41,hba1c,NCT01084005,b1,age10:arm_f_2_Linagliptin,-0.639,0.444,baseline
41,hba1c,NCT01084005,b1,sex:age10:arm_f_2_Linagliptin,0.995,0.537,baseline
41,hba1c,NCT01087502,b1,(Intercept),7.929,1.225,baseline
41,hba1c,NCT01087502,b1,sex,1.406,1.406,baseline
41,hba1c,NCT01087502,b1,age10,0.023,0.18,baseline
41,hba1c,NCT01087502,b1,arm_f_2_Linagliptin,0.794,1.555,baseline
41,hba1c,NCT01087502,b1,sex:age10,-0.226,0.208,baseline
41,hba1c,NCT01087502,b1,sex:arm_f_2_Linagliptin,-1.739,1.917,baseline
41,hba1c,NCT01087502,b1,age10:arm_f_2_Linagliptin,-0.126,0.228,baseline
41,hba1c,NCT01087502,b1,sex:age10:arm_f_2_Linagliptin,0.287,0.283,baseline
41,hba1c,NCT01194830,b1,(Intercept),9.996,0.703,baseline
41,hba1c,NCT01194830,b1,sex,-0.801,1.144,baseline
41,hba1c,NCT01194830,b1,age10,-0.234,0.127,baseline
41,hba1c,NCT01194830,b1,arm_f_2_Linagliptin,0.232,1.076,baseline
41,hba1c,NCT01194830,b1,sex:age10,0.172,0.209,baseline
41,hba1c,NCT01194830,b1,sex:arm_f_2_Linagliptin,0.246,1.626,baseline
41,hba1c,NCT01194830,b1,age10:arm_f_2_Linagliptin,-0.073,0.196,baseline
41,hba1c,NCT01194830,b1,sex:age10:arm_f_2_Linagliptin,-0.022,0.297,baseline
41,hba1c,NCT02182830,b1,(Intercept),9.7,0.84,baseline
41,hba1c,NCT02182830,b1,sex,0.166,1.515,baseline
41,hba1c,NCT02182830,b1,age10,-0.229,0.146,baseline
41,hba1c,NCT02182830,b1,arm_f_2_Empagliflozin 10-25mg,0.184,1.215,baseline
41,hba1c,NCT02182830,b1,sex:age10,0.03,0.259,baseline
41,hba1c,NCT02182830,b1,sex:arm_f_2_Empagliflozin 10-25mg,-1.432,2.046,baseline
41,hba1c,NCT02182830,b1,age10:arm_f_2_Empagliflozin 10-25mg,0.019,0.213,baseline
41,hba1c,NCT02182830,b1,sex:age10:arm_f_2_Empagliflozin 10-25mg,0.174,0.354,baseline
41,hba1c,NCT02453555,b1,(Intercept),8.169,0.977,baseline
41,hba1c,NCT02453555,b1,sex,1.467,1.075,baseline
41,hba1c,NCT02453555,b1,age10,0.008,0.149,baseline
41,hba1c,NCT02453555,b1,arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,0.545,1.211,baseline
41,hba1c,NCT02453555,b1,sex:age10,-0.22,0.167,baseline
41,hba1c,NCT02453555,b1,sex:arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-1.493,1.337,baseline
41,hba1c,NCT02453555,b1,age10:arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.066,0.188,baseline
41,hba1c,NCT02453555,b1,sex:age10:arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,0.205,0.211,baseline
41,hba1c,NCT00763451,b1,(Intercept),7.998,0.581,baseline
41,hba1c,NCT00763451,b1,sex,0.78,0.823,baseline
41,hba1c,NCT00763451,b1,age10,0.004,0.098,baseline
41,hba1c,NCT00763451,b1,arm_f_2_Lixisenatide 1-step titration,1.12,0.8,baseline
41,hba1c,NCT00763451,b1,arm_f_2_Lixisenatide 2-step titration,0.259,0.793,baseline
41,hba1c,NCT00763451,b1,sex:age10,-0.13,0.139,baseline
41,hba1c,NCT00763451,b1,sex:arm_f_2_Lixisenatide 1-step titration,-1.665,1.21,baseline
41,hba1c,NCT00763451,b1,sex:arm_f_2_Lixisenatide 2-step titration,-0.309,1.201,baseline
41,hba1c,NCT00763451,b1,age10:arm_f_2_Lixisenatide 1-step titration,-0.197,0.138,baseline
41,hba1c,NCT00763451,b1,age10:arm_f_2_Lixisenatide 2-step titration,-0.023,0.138,baseline
41,hba1c,NCT00763451,b1,sex:age10:arm_f_2_Lixisenatide 1-step titration,0.267,0.211,baseline
41,hba1c,NCT00763451,b1,sex:age10:arm_f_2_Lixisenatide 2-step titration,0.019,0.211,baseline
41,hba1c,NCT00976937,b1,(Intercept),8.55,0.963,baseline
41,hba1c,NCT00976937,b1,sex,-0.654,1.393,baseline
41,hba1c,NCT00976937,b1,age10,-0.097,0.218,baseline
41,hba1c,NCT00976937,b1,arm_f_2_Lixisenatide,-1.051,1.311,baseline
41,hba1c,NCT00976937,b1,sex:age10,0.131,0.32,baseline
41,hba1c,NCT00976937,b1,sex:arm_f_2_Lixisenatide,0.633,1.876,baseline
41,hba1c,NCT00976937,b1,age10:arm_f_2_Lixisenatide,0.242,0.298,baseline
41,hba1c,NCT00976937,b1,sex:age10:arm_f_2_Lixisenatide,-0.101,0.434,baseline
41,hba1c,NCT00866658,b1,(Intercept),8.844,0.528,baseline
41,hba1c,NCT00866658,b1,sex,-0.094,0.715,baseline
41,hba1c,NCT00866658,b1,age10,-0.046,0.089,baseline
41,hba1c,NCT00866658,b1,arm_f_2_Lixisenatide 2-step titration,0.167,0.719,baseline
41,hba1c,NCT00866658,b1,sex:age10,-0.005,0.121,baseline
41,hba1c,NCT00866658,b1,sex:arm_f_2_Lixisenatide 2-step titration,0.403,1.019,baseline
41,hba1c,NCT00866658,b1,age10:arm_f_2_Lixisenatide 2-step titration,-0.04,0.12,baseline
41,hba1c,NCT00866658,b1,sex:age10:arm_f_2_Lixisenatide 2-step titration,-0.042,0.172,baseline
41,hba1c,NCT01169779,b1,(Intercept),6.851,0.458,baseline
41,hba1c,NCT01169779,b1,sex,1.012,0.594,baseline
41,hba1c,NCT01169779,b1,age10,0.156,0.079,baseline
41,hba1c,NCT01169779,b1,arm_f_2_Lixisenatide,0.7,0.634,baseline
41,hba1c,NCT01169779,b1,sex:age10,-0.136,0.106,baseline
41,hba1c,NCT01169779,b1,sex:arm_f_2_Lixisenatide,0.545,0.838,baseline
41,hba1c,NCT01169779,b1,age10:arm_f_2_Lixisenatide,-0.105,0.11,baseline
41,hba1c,NCT01169779,b1,sex:age10:arm_f_2_Lixisenatide,-0.117,0.15,baseline
41,hba1c,NCT01632163,b1,(Intercept),7.426,0.636,baseline
41,hba1c,NCT01632163,b1,sex,0.108,0.786,baseline
41,hba1c,NCT01632163,b1,age10,0.129,0.109,baseline
41,hba1c,NCT01632163,b1,arm_f_2_Lixisenatide,0.314,0.851,baseline
41,hba1c,NCT01632163,b1,sex:age10,-0.068,0.138,baseline
41,hba1c,NCT01632163,b1,sex:arm_f_2_Lixisenatide,-0.127,1.073,baseline
41,hba1c,NCT01632163,b1,age10:arm_f_2_Lixisenatide,-0.071,0.149,baseline
41,hba1c,NCT01632163,b1,sex:age10:arm_f_2_Lixisenatide,0.061,0.192,baseline
41,hba1c,NCT01798706,b1,(Intercept),10.477,1.58,baseline
41,hba1c,NCT01798706,b1,sex,-3.357,2.187,baseline
41,hba1c,NCT01798706,b1,age10,-0.319,0.213,baseline
41,hba1c,NCT01798706,b1,arm_f_2_Lixisenatide,-6.611,2.161,baseline
41,hba1c,NCT01798706,b1,sex:age10,0.436,0.294,baseline
41,hba1c,NCT01798706,b1,sex:arm_f_2_Lixisenatide,6.652,3.029,baseline
41,hba1c,NCT01798706,b1,age10:arm_f_2_Lixisenatide,0.871,0.291,baseline
41,hba1c,NCT01798706,b1,sex:age10:arm_f_2_Lixisenatide,-0.857,0.408,baseline
41,hba1c,NCT00712673,b1,(Intercept),8.016,0.587,baseline
41,hba1c,NCT00712673,b1,sex,0.738,0.85,baseline
41,hba1c,NCT00712673,b1,age10,0.01,0.106,baseline
41,hba1c,NCT00712673,b1,arm_f_2_Lixisenatide evening,1.489,0.761,baseline
41,hba1c,NCT00712673,b1,arm_f_2_Lixisenatide morning,0.596,0.746,baseline
41,hba1c,NCT00712673,b1,sex:age10,-0.14,0.152,baseline
41,hba1c,NCT00712673,b1,sex:arm_f_2_Lixisenatide evening,-2.46,1.061,baseline
41,hba1c,NCT00712673,b1,sex:arm_f_2_Lixisenatide morning,-0.724,1.114,baseline
41,hba1c,NCT00712673,b1,age10:arm_f_2_Lixisenatide evening,-0.26,0.137,baseline
41,hba1c,NCT00712673,b1,age10:arm_f_2_Lixisenatide morning,-0.114,0.136,baseline
41,hba1c,NCT00712673,b1,sex:age10:arm_f_2_Lixisenatide evening,0.434,0.19,baseline
41,hba1c,NCT00712673,b1,sex:age10:arm_f_2_Lixisenatide morning,0.143,0.199,baseline
41,hba1c,NCT00713830,b1,(Intercept),9.366,0.492,baseline
41,hba1c,NCT00713830,b1,sex,-0.635,0.615,baseline
41,hba1c,NCT00713830,b1,age10,-0.201,0.083,baseline
41,hba1c,NCT00713830,b1,arm_f_2_Lixisenatide,-0.291,0.584,baseline
41,hba1c,NCT00713830,b1,sex:age10,0.112,0.105,baseline
41,hba1c,NCT00713830,b1,sex:arm_f_2_Lixisenatide,0.313,0.746,baseline
41,hba1c,NCT00713830,b1,age10:arm_f_2_Lixisenatide,0.058,0.099,baseline
41,hba1c,NCT00713830,b1,sex:age10:arm_f_2_Lixisenatide,-0.057,0.128,baseline
41,hba1c,NCT00715624,b1,(Intercept),9.226,0.544,baseline
41,hba1c,NCT00715624,b1,sex,0.713,0.791,baseline
41,hba1c,NCT00715624,b1,age10,-0.155,0.095,baseline
41,hba1c,NCT00715624,b1,arm_f_2_Lixisenatide,-0.015,0.688,baseline
41,hba1c,NCT00715624,b1,sex:age10,-0.113,0.137,baseline
41,hba1c,NCT00715624,b1,sex:arm_f_2_Lixisenatide,-1.041,0.986,baseline
41,hba1c,NCT00715624,b1,age10:arm_f_2_Lixisenatide,0.02,0.12,baseline
41,hba1c,NCT00715624,b1,sex:age10:arm_f_2_Lixisenatide,0.161,0.17,baseline
41,hba1c,NCT00763815,b1,(Intercept),9.027,0.568,baseline
41,hba1c,NCT00763815,b1,sex,0.308,0.801,baseline
41,hba1c,NCT00763815,b1,age10,-0.18,0.104,baseline
41,hba1c,NCT00763815,b1,arm_f_2_Lixisenatide,-0.166,0.691,baseline
41,hba1c,NCT00763815,b1,sex:age10,-0.045,0.143,baseline
41,hba1c,NCT00763815,b1,sex:arm_f_2_Lixisenatide,0.387,0.98,baseline
41,hba1c,NCT00763815,b1,age10:arm_f_2_Lixisenatide,0.029,0.125,baseline
41,hba1c,NCT00763815,b1,sex:age10:arm_f_2_Lixisenatide,-0.059,0.174,baseline
41,hba1c,NCT00688701,b1,(Intercept),8.196,0.573,baseline
41,hba1c,NCT00688701,b1,sex,0.645,0.838,baseline
41,hba1c,NCT00688701,b1,age10,-0.019,0.108,baseline
41,hba1c,NCT00688701,b1,arm_f_2_Lixisenatide 1-step titration,0.331,0.805,baseline
41,hba1c,NCT00688701,b1,arm_f_2_Lixisenatide 2-step titration,0.869,0.897,baseline
41,hba1c,NCT00688701,b1,sex:age10,-0.118,0.152,baseline
41,hba1c,NCT00688701,b1,sex:arm_f_2_Lixisenatide 1-step titration,-0.877,1.198,baseline
41,hba1c,NCT00688701,b1,sex:arm_f_2_Lixisenatide 2-step titration,-1.047,1.252,baseline
41,hba1c,NCT00688701,b1,age10:arm_f_2_Lixisenatide 1-step titration,-0.071,0.147,baseline
41,hba1c,NCT00688701,b1,age10:arm_f_2_Lixisenatide 2-step titration,-0.197,0.165,baseline
41,hba1c,NCT00688701,b1,sex:age10:arm_f_2_Lixisenatide 1-step titration,0.168,0.218,baseline
41,hba1c,NCT00688701,b1,sex:age10:arm_f_2_Lixisenatide 2-step titration,0.22,0.229,baseline
41,hba1c,NCT00707031,b1,(Intercept),8.31,0.39,baseline
41,hba1c,NCT00707031,b1,sex,0.859,0.513,baseline
41,hba1c,NCT00707031,b1,age10,-0.069,0.067,baseline
41,hba1c,NCT00707031,b1,arm_f_2_Lixisenatide QD,0.07,0.545,baseline
41,hba1c,NCT00707031,b1,sex:age10,-0.135,0.088,baseline
41,hba1c,NCT00707031,b1,sex:arm_f_2_Lixisenatide QD,-0.162,0.768,baseline
41,hba1c,NCT00707031,b1,age10:arm_f_2_Lixisenatide QD,-0.005,0.094,baseline
41,hba1c,NCT00707031,b1,sex:age10:arm_f_2_Lixisenatide QD,0.024,0.132,baseline
41,hba1c,NCT01648582,b1,(Intercept),7.968,0.602,baseline
41,hba1c,NCT01648582,b1,sex,1.216,0.829,baseline
41,hba1c,NCT01648582,b1,age10,0.055,0.106,baseline
41,hba1c,NCT01648582,b1,arm_f_2_Dulaglutide 0.75,-0.062,0.857,baseline
41,hba1c,NCT01648582,b1,arm_f_2_Dulaglutide 1.5,1.171,0.853,baseline
41,hba1c,NCT01648582,b1,sex:age10,-0.205,0.147,baseline
41,hba1c,NCT01648582,b1,sex:arm_f_2_Dulaglutide 0.75,-0.897,1.141,baseline
41,hba1c,NCT01648582,b1,sex:arm_f_2_Dulaglutide 1.5,-1.68,1.161,baseline
41,hba1c,NCT01648582,b1,age10:arm_f_2_Dulaglutide 0.75,0.045,0.151,baseline
41,hba1c,NCT01648582,b1,age10:arm_f_2_Dulaglutide 1.5,-0.192,0.151,baseline
41,hba1c,NCT01648582,b1,sex:age10:arm_f_2_Dulaglutide 0.75,0.098,0.204,baseline
41,hba1c,NCT01648582,b1,sex:age10:arm_f_2_Dulaglutide 1.5,0.313,0.207,baseline
41,hba1c,NCT01558271,b1,(Intercept),8.661,1.591,baseline
41,hba1c,NCT01558271,b1,sex,0.207,1.763,baseline
41,hba1c,NCT01558271,b1,age10,-0.065,0.27,baseline
41,hba1c,NCT01558271,b1,arm_f_2_Dulaglutide 0.75mg,-0.844,1.714,baseline
41,hba1c,NCT01558271,b1,arm_f_2_Liraglutide 0.3/0.6/0.9mg,-1.227,1.801,baseline
41,hba1c,NCT01558271,b1,sex:age10,-0.054,0.3,baseline
41,hba1c,NCT01558271,b1,sex:arm_f_2_Dulaglutide 0.75mg,-0.318,1.905,baseline
41,hba1c,NCT01558271,b1,sex:arm_f_2_Liraglutide 0.3/0.6/0.9mg,1.104,2.005,baseline
41,hba1c,NCT01558271,b1,age10:arm_f_2_Dulaglutide 0.75mg,0.104,0.292,baseline
41,hba1c,NCT01558271,b1,age10:arm_f_2_Liraglutide 0.3/0.6/0.9mg,0.176,0.305,baseline
41,hba1c,NCT01558271,b1,sex:age10:arm_f_2_Dulaglutide 0.75mg,0.099,0.325,baseline
41,hba1c,NCT01558271,b1,sex:age10:arm_f_2_Liraglutide 0.3/0.6/0.9mg,-0.17,0.34,baseline
41,hba1c,NCT02750410,b1,(Intercept),9.278,1.007,baseline
41,hba1c,NCT02750410,b1,sex,-0.276,1.311,baseline
41,hba1c,NCT02750410,b1,age10,-0.103,0.167,baseline
41,hba1c,NCT02750410,b1,arm_f_2_Dula 0.75mg,0.178,1.193,baseline
41,hba1c,NCT02750410,b1,sex:age10,0.038,0.218,baseline
41,hba1c,NCT02750410,b1,sex:arm_f_2_Dula 0.75mg,-0.936,1.534,baseline
41,hba1c,NCT02750410,b1,age10:arm_f_2_Dula 0.75mg,-0.062,0.199,baseline
41,hba1c,NCT02750410,b1,sex:age10:arm_f_2_Dula 0.75mg,0.172,0.256,baseline
41,hba1c,NCT01768559,b1,(Intercept),7.925,0.206,baseline
41,hba1c,NCT01768559,b1,sex,-0.53,0.327,baseline
41,hba1c,NCT01768559,b1,age10,-0.024,0.034,baseline
41,hba1c,NCT01768559,b1,arm_f_2_Lixisenatide,-0.705,0.405,baseline
41,hba1c,NCT01768559,b1,sex:age10,0.079,0.054,baseline
41,hba1c,NCT01768559,b1,sex:arm_f_2_Lixisenatide,0.84,0.579,baseline
41,hba1c,NCT01768559,b1,age10:arm_f_2_Lixisenatide,0.11,0.068,baseline
41,hba1c,NCT01768559,b1,sex:age10:arm_f_2_Lixisenatide,-0.118,0.096,baseline
41,hba1c,NCT00975286,b1,(Intercept),8.155,0.292,baseline
41,hba1c,NCT00975286,b1,sex,-0.196,0.409,baseline
41,hba1c,NCT00975286,b1,age10,-0.089,0.051,baseline
41,hba1c,NCT00975286,b1,arm_f_2_GLP1 PLUS INSULIN BASAL,-0.423,0.416,baseline
41,hba1c,NCT00975286,b1,sex:age10,0.039,0.072,baseline
41,hba1c,NCT00975286,b1,sex:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.141,0.594,baseline
41,hba1c,NCT00975286,b1,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,0.067,0.073,baseline
41,hba1c,NCT00975286,b1,sex:age10:arm_f_2_GLP1 PLUS INSULIN BASAL,0.036,0.104,baseline
41,hba1c,NCT01632007,b1,(Intercept),7.682,4.337,baseline
41,hba1c,NCT01632007,b1,sex,1.431,4.429,baseline
41,hba1c,NCT01632007,b1,age10,0.043,0.636,baseline
41,hba1c,NCT01632007,b1,arm_f_2_Alogliptin,2.014,4.456,baseline
41,hba1c,NCT01632007,b1,arm_f_2_Trelagliptin,0.39,4.418,baseline
41,hba1c,NCT01632007,b1,sex:age10,-0.211,0.653,baseline
41,hba1c,NCT01632007,b1,sex:arm_f_2_Alogliptin,-0.965,4.588,baseline
41,hba1c,NCT01632007,b1,sex:arm_f_2_Trelagliptin,-1.457,4.544,baseline
41,hba1c,NCT01632007,b1,age10:arm_f_2_Alogliptin,-0.272,0.66,baseline
41,hba1c,NCT01632007,b1,age10:arm_f_2_Trelagliptin,-0.078,0.651,baseline
41,hba1c,NCT01632007,b1,sex:age10:arm_f_2_Alogliptin,0.11,0.684,baseline
41,hba1c,NCT01632007,b1,sex:age10:arm_f_2_Trelagliptin,0.276,0.674,baseline
41,hba1c,NCT01619059,b1,(Intercept),6.702,0.592,baseline
41,hba1c,NCT01619059,b1,sex,1.895,0.894,baseline
41,hba1c,NCT01619059,b1,age10,0.237,0.103,baseline
41,hba1c,NCT01619059,b1,arm_f_2_SAXA PLUS DAPA PLUS MET,1.887,0.814,baseline
41,hba1c,NCT01619059,b1,sex:age10,-0.393,0.158,baseline
41,hba1c,NCT01619059,b1,sex:arm_f_2_SAXA PLUS DAPA PLUS MET,-2.67,1.216,baseline
41,hba1c,NCT01619059,b1,age10:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.364,0.142,baseline
41,hba1c,NCT01619059,b1,sex:age10:arm_f_2_SAXA PLUS DAPA PLUS MET,0.565,0.214,baseline
41,hba1c,NCT00968812,f1,(Intercept),3.445,0.194,locf
41,hba1c,NCT00968812,f1,value_1,0.447,0.024,locf
41,hba1c,NCT00968812,f1,arm_f_2_uaa10456,0.036,0.047,locf
41,hba1c,NCT00968812,f1,arm_f_2_uaa10457,-0.068,0.047,locf
41,hba1c,NCT01032629,f1,(Intercept),3.713,0.174,locf
41,hba1c,NCT01032629,f1,value_1,0.55,0.021,locf
41,hba1c,NCT01032629,f1,arm_f_2_uaa10512,-0.23,0.047,locf
41,hba1c,NCT01032629,f1,arm_f_2_uaa10514,-0.235,0.047,locf
41,hba1c,NCT01106625,f1,(Intercept),3.88,0.344,locf
41,hba1c,NCT01106625,f1,value_1,0.485,0.042,locf
