trials,outcome,nct_id,nct_id2,models,row,col,r,outcome_method
39,ae_sae,NCT01989754,NCT01989754,nb,(Intercept),age10:arm_f_2_uaa10994,0.686,incident_event
39,ae_sae,NCT01989754,NCT01989754,nb,age10,age10:arm_f_2_uaa10994,-0.702,incident_event
39,ae_sae,NCT01989754,NCT01989754,nb,arm_f_2_uaa10994,age10:arm_f_2_uaa10994,-0.974,incident_event
39,ae_sae,NCT01989754,NCT01989754,nb,sex,age10:arm_f_2_uaa10994,-0.02,incident_event
39,ae_sae,NCT01989754,NCT01989754,nb,(Intercept),arm_f_2_uaa10994:sex,0.138,incident_event
39,ae_sae,NCT01989754,NCT01989754,nb,age10,arm_f_2_uaa10994:sex,-0.019,incident_event
39,ae_sae,NCT01989754,NCT01989754,nb,arm_f_2_uaa10994,arm_f_2_uaa10994:sex,-0.2,incident_event
39,ae_sae,NCT01989754,NCT01989754,nb,sex,arm_f_2_uaa10994:sex,-0.679,incident_event
39,ae_sae,NCT01989754,NCT01989754,nb,age10:arm_f_2_uaa10994,arm_f_2_uaa10994:sex,0.013,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,(Intercept),age10,-0.952,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,(Intercept),arm_f_2_uaa11038,-0.688,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,age10,arm_f_2_uaa11038,0.655,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,(Intercept),sex,-0.234,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,age10,sex,-0.023,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,arm_f_2_uaa11038,sex,0.161,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,(Intercept),age10:arm_f_2_uaa11038,0.657,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,age10,age10:arm_f_2_uaa11038,-0.69,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,arm_f_2_uaa11038,age10:arm_f_2_uaa11038,-0.955,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,sex,age10:arm_f_2_uaa11038,0.016,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,(Intercept),arm_f_2_uaa11038:sex,0.164,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,age10,arm_f_2_uaa11038:sex,0.016,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,arm_f_2_uaa11038,arm_f_2_uaa11038:sex,-0.239,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,sex,arm_f_2_uaa11038:sex,-0.704,incident_event
39,ae_sae,NCT02065791,NCT02065791,nb,age10:arm_f_2_uaa11038,arm_f_2_uaa11038:sex,-0.005,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,(Intercept),age10,-0.968,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,(Intercept),arm_f_2_Lixisenatide evening,-0.807,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10,arm_f_2_Lixisenatide evening,0.782,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,(Intercept),arm_f_2_Lixisenatide morning,-0.788,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10,arm_f_2_Lixisenatide morning,0.763,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide morning,0.636,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,(Intercept),sex,-0.084,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10,sex,-0.105,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide evening,sex,0.068,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide morning,sex,0.066,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,(Intercept),age10:arm_f_2_Lixisenatide evening,0.805,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10,age10:arm_f_2_Lixisenatide evening,-0.832,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide evening,age10:arm_f_2_Lixisenatide evening,-0.97,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide morning,age10:arm_f_2_Lixisenatide evening,-0.634,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,sex,age10:arm_f_2_Lixisenatide evening,0.087,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,(Intercept),age10:arm_f_2_Lixisenatide morning,0.769,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10,age10:arm_f_2_Lixisenatide morning,-0.794,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide evening,age10:arm_f_2_Lixisenatide morning,-0.621,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide morning,age10:arm_f_2_Lixisenatide morning,-0.97,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,sex,age10:arm_f_2_Lixisenatide morning,0.083,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10:arm_f_2_Lixisenatide evening,age10:arm_f_2_Lixisenatide morning,0.66,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,(Intercept),arm_f_2_Lixisenatide evening:sex,0.069,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10,arm_f_2_Lixisenatide evening:sex,0.086,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide evening:sex,-0.087,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide morning,arm_f_2_Lixisenatide evening:sex,-0.054,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,sex,arm_f_2_Lixisenatide evening:sex,-0.819,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10:arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide evening:sex,-0.088,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10:arm_f_2_Lixisenatide morning,arm_f_2_Lixisenatide evening:sex,-0.068,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,(Intercept),arm_f_2_Lixisenatide morning:sex,0.067,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10,arm_f_2_Lixisenatide morning:sex,0.084,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide morning:sex,-0.054,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide morning,arm_f_2_Lixisenatide morning:sex,-0.044,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,sex,arm_f_2_Lixisenatide morning:sex,-0.798,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10:arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide morning:sex,-0.07,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,age10:arm_f_2_Lixisenatide morning,arm_f_2_Lixisenatide morning:sex,-0.135,incident_event
39,ae_sae,NCT00712673,NCT00712673,nb,arm_f_2_Lixisenatide evening:sex,arm_f_2_Lixisenatide morning:sex,0.653,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,(Intercept),age10,-0.974,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,(Intercept),arm_f_2_Lixisenatide,-0.772,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,age10,arm_f_2_Lixisenatide,0.752,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,(Intercept),sex,-0.276,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,age10,sex,0.123,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,arm_f_2_Lixisenatide,sex,0.213,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,(Intercept),age10:arm_f_2_Lixisenatide,0.756,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,age10,age10:arm_f_2_Lixisenatide,-0.776,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.973,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,sex,age10:arm_f_2_Lixisenatide,-0.096,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,(Intercept),arm_f_2_Lixisenatide:sex,0.217,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,age10,arm_f_2_Lixisenatide:sex,-0.097,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.272,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,sex,arm_f_2_Lixisenatide:sex,-0.787,incident_event
39,ae_sae,NCT00713830,NCT00713830,nb,age10:arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,0.108,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,(Intercept),age10,-0.98,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,(Intercept),arm_f_2_Lixisenatide,-0.882,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,age10,arm_f_2_Lixisenatide,0.865,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,(Intercept),sex,-0.101,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,age10,sex,-0.041,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,arm_f_2_Lixisenatide,sex,0.089,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,(Intercept),age10:arm_f_2_Lixisenatide,0.852,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,age10,age10:arm_f_2_Lixisenatide,-0.869,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.977,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,sex,age10:arm_f_2_Lixisenatide,0.036,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,(Intercept),arm_f_2_Lixisenatide:sex,0.085,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,age10,arm_f_2_Lixisenatide:sex,0.035,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.117,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,sex,arm_f_2_Lixisenatide:sex,-0.84,incident_event
39,ae_sae,NCT00715624,NCT00715624,nb,age10:arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.037,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,(Intercept),age10,-0.981,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,(Intercept),arm_f_2_Lixisenatide,-0.856,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,age10,arm_f_2_Lixisenatide,0.84,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,(Intercept),sex,-0.069,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,age10,sex,-0.083,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,arm_f_2_Lixisenatide,sex,0.059,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,(Intercept),age10:arm_f_2_Lixisenatide,0.84,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,age10,age10:arm_f_2_Lixisenatide,-0.856,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.979,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,sex,age10:arm_f_2_Lixisenatide,0.071,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,(Intercept),arm_f_2_Lixisenatide:sex,0.056,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,age10,arm_f_2_Lixisenatide:sex,0.067,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.111,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,sex,arm_f_2_Lixisenatide:sex,-0.808,incident_event
39,ae_sae,NCT00763815,NCT00763815,nb,age10:arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.051,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,(Intercept),age10,-0.944,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,(Intercept),arm_f_2_Lixisenatide QD,-0.611,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,age10,arm_f_2_Lixisenatide QD,0.577,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,(Intercept),sex,-0.27,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,age10,sex,-0.015,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,arm_f_2_Lixisenatide QD,sex,0.165,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,(Intercept),age10:arm_f_2_Lixisenatide QD,0.591,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,age10,age10:arm_f_2_Lixisenatide QD,-0.625,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,arm_f_2_Lixisenatide QD,age10:arm_f_2_Lixisenatide QD,-0.966,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,sex,age10:arm_f_2_Lixisenatide QD,0.009,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,(Intercept),arm_f_2_Lixisenatide QD:sex,0.2,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,age10,arm_f_2_Lixisenatide QD:sex,0.011,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,arm_f_2_Lixisenatide QD,arm_f_2_Lixisenatide QD:sex,-0.212,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,sex,arm_f_2_Lixisenatide QD:sex,-0.739,incident_event
39,ae_sae,NCT00707031,NCT00707031,nb,age10:arm_f_2_Lixisenatide QD,arm_f_2_Lixisenatide QD:sex,0,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,(Intercept),age10,-0.971,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,(Intercept),arm_f_2_Dulaglutide 0.75,-0.762,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10,arm_f_2_Dulaglutide 0.75,0.74,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,(Intercept),arm_f_2_Dulaglutide 1.5,-0.759,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10,arm_f_2_Dulaglutide 1.5,0.737,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 0.75,arm_f_2_Dulaglutide 1.5,0.578,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,(Intercept),sex,-0.17,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10,sex,-0.005,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 0.75,sex,0.13,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 1.5,sex,0.129,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,(Intercept),age10:arm_f_2_Dulaglutide 0.75,0.75,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10,age10:arm_f_2_Dulaglutide 0.75,-0.772,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 0.75,age10:arm_f_2_Dulaglutide 0.75,-0.973,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 1.5,age10:arm_f_2_Dulaglutide 0.75,-0.569,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,sex,age10:arm_f_2_Dulaglutide 0.75,0.004,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,(Intercept),age10:arm_f_2_Dulaglutide 1.5,0.755,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10,age10:arm_f_2_Dulaglutide 1.5,-0.777,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 0.75,age10:arm_f_2_Dulaglutide 1.5,-0.575,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 1.5,age10:arm_f_2_Dulaglutide 1.5,-0.974,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,sex,age10:arm_f_2_Dulaglutide 1.5,0.004,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10:arm_f_2_Dulaglutide 0.75,age10:arm_f_2_Dulaglutide 1.5,0.6,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,(Intercept),arm_f_2_Dulaglutide 0.75:sex,0.13,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10,arm_f_2_Dulaglutide 0.75:sex,0.004,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 0.75,arm_f_2_Dulaglutide 0.75:sex,-0.171,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 1.5,arm_f_2_Dulaglutide 0.75:sex,-0.099,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,sex,arm_f_2_Dulaglutide 0.75:sex,-0.764,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10:arm_f_2_Dulaglutide 0.75,arm_f_2_Dulaglutide 0.75:sex,0.008,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10:arm_f_2_Dulaglutide 1.5,arm_f_2_Dulaglutide 0.75:sex,-0.003,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,(Intercept),arm_f_2_Dulaglutide 1.5:sex,0.139,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10,arm_f_2_Dulaglutide 1.5:sex,0.004,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 0.75,arm_f_2_Dulaglutide 1.5:sex,-0.106,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 1.5,arm_f_2_Dulaglutide 1.5:sex,-0.195,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,sex,arm_f_2_Dulaglutide 1.5:sex,-0.815,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10:arm_f_2_Dulaglutide 0.75,arm_f_2_Dulaglutide 1.5:sex,-0.003,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,age10:arm_f_2_Dulaglutide 1.5,arm_f_2_Dulaglutide 1.5:sex,0.029,incident_event
39,ae_sae,NCT01648582,NCT01648582,nb,arm_f_2_Dulaglutide 0.75:sex,arm_f_2_Dulaglutide 1.5:sex,0.622,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,(Intercept),age10,-0.984,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,(Intercept),arm_f_2_Lixisenatide,-0.56,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,age10,arm_f_2_Lixisenatide,0.551,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,(Intercept),sex,-0.09,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,age10,sex,-0.026,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,arm_f_2_Lixisenatide,sex,0.05,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,(Intercept),age10:arm_f_2_Lixisenatide,0.548,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,age10,age10:arm_f_2_Lixisenatide,-0.557,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.959,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,sex,age10:arm_f_2_Lixisenatide,0.014,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,(Intercept),arm_f_2_Lixisenatide:sex,0.042,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,age10,arm_f_2_Lixisenatide:sex,0.012,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.201,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,sex,arm_f_2_Lixisenatide:sex,-0.464,incident_event
39,ae_sae,NCT01768559,NCT01768559,nb,age10:arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.04,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,(Intercept),age10,-0.973,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,(Intercept),arm_f_2_GLP1 PLUS INSULIN BASAL,-0.785,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,age10,arm_f_2_GLP1 PLUS INSULIN BASAL,0.764,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,(Intercept),sex,-0.14,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,age10,sex,-0.022,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,arm_f_2_GLP1 PLUS INSULIN BASAL,sex,0.11,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,(Intercept),age10:arm_f_2_GLP1 PLUS INSULIN BASAL,0.767,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,age10,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.789,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,arm_f_2_GLP1 PLUS INSULIN BASAL,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.975,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,sex,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,0.017,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,(Intercept),arm_f_2_GLP1 PLUS INSULIN BASAL:sex,0.112,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,age10,arm_f_2_GLP1 PLUS INSULIN BASAL:sex,0.018,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,arm_f_2_GLP1 PLUS INSULIN BASAL,arm_f_2_GLP1 PLUS INSULIN BASAL:sex,-0.124,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,sex,arm_f_2_GLP1 PLUS INSULIN BASAL:sex,-0.798,incident_event
39,ae_sae,NCT00975286,NCT00975286,nb,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,arm_f_2_GLP1 PLUS INSULIN BASAL:sex,-0.028,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,(Intercept),age10,-0.972,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,(Intercept),arm_f_2_Lixisenatide,-0.828,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,age10,arm_f_2_Lixisenatide,0.805,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,(Intercept),sex,-0.228,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,age10,sex,0.062,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,arm_f_2_Lixisenatide,sex,0.188,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,(Intercept),age10:arm_f_2_Lixisenatide,0.798,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,age10,age10:arm_f_2_Lixisenatide,-0.821,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.972,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,sex,age10:arm_f_2_Lixisenatide,-0.051,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,(Intercept),arm_f_2_Lixisenatide:sex,0.187,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,age10,arm_f_2_Lixisenatide:sex,-0.051,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.223,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,sex,arm_f_2_Lixisenatide:sex,-0.823,incident_event
39,ae_hypog,NCT00713830,NCT00713830,nb,age10:arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,0.058,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,(Intercept),age10,-0.978,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,(Intercept),arm_f_2_Lixisenatide,-0.841,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,age10,arm_f_2_Lixisenatide,0.822,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,(Intercept),sex,-0.184,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,age10,sex,0.06,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,arm_f_2_Lixisenatide,sex,0.155,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,(Intercept),age10:arm_f_2_Lixisenatide,0.848,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,age10,age10:arm_f_2_Lixisenatide,-0.867,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.976,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,sex,age10:arm_f_2_Lixisenatide,-0.052,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,(Intercept),arm_f_2_Lixisenatide:sex,0.159,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,age10,arm_f_2_Lixisenatide:sex,-0.051,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.169,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,sex,arm_f_2_Lixisenatide:sex,-0.863,incident_event
39,ae_hypog,NCT00715624,NCT00715624,nb,age10:arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,0.038,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,(Intercept),age10,-0.98,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,(Intercept),arm_f_2_Lixisenatide,-0.533,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,age10,arm_f_2_Lixisenatide,0.522,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,(Intercept),sex,-0.075,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,age10,sex,-0.059,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,arm_f_2_Lixisenatide,sex,0.04,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,(Intercept),age10:arm_f_2_Lixisenatide,0.518,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,age10,age10:arm_f_2_Lixisenatide,-0.529,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.982,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,sex,age10:arm_f_2_Lixisenatide,0.031,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,(Intercept),arm_f_2_Lixisenatide:sex,0.041,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,age10,arm_f_2_Lixisenatide:sex,0.032,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.088,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,sex,arm_f_2_Lixisenatide:sex,-0.547,incident_event
39,ae_hypog,NCT01768559,NCT01768559,nb,age10:arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.037,incident_event
39,ae_uti,NCT01106625,NCT01106625,nb,(Intercept),age10,-0.985,incident_event
39,ae_uti,NCT01106625,NCT01106625,nb,(Intercept),arm_f_2_uaa10569,-0.756,incident_event
39,ae_uti,NCT01106625,NCT01106625,nb,age10,arm_f_2_uaa10569,0.745,incident_event
39,ae_uti,NCT01106625,NCT01106625,nb,(Intercept),arm_f_2_uaa10570,-0.763,incident_event
39,ae_uti,NCT01106625,NCT01106625,nb,age10,arm_f_2_uaa10570,0.751,incident_event
